AudioMothCode,AudioMothID,SourceFile,Directory,FileName,FileSize,Encoding,NumChannels,SampleRate,AvgBytesPerSec,BitsPerSample,StartDateTime,Duration,Error,Comment,Artist,FileCreateDate,FileType,FileTypeExtension,MIMEType,Time of Day
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190622_010000.WAV,GRABADOR-SDZG-AM-26,20190622_010000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 01:00:00,60.00046875,,Recorded at 01:00:00 22/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:01:23-08:00,WAV,WAV,audio/x-wav,01
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190628_024000.WAV,GRABADOR-SDZG-AM-26,20190628_024000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 02:40:00,60.00046875,,Recorded at 02:40:00 28/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:28:53-08:00,WAV,WAV,audio/x-wav,02
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190704_034000.WAV,GRABADOR-SDZG-AM-26,20190704_034000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 03:40:00,60.00046875,,Recorded at 03:40:00 04/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:56:25-08:00,WAV,WAV,audio/x-wav,03
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190621_040000.WAV,GRABADOR-SDZG-AM-26,20190621_040000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 04:00:00,60.00046875,,Recorded at 04:00:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:57:25-08:00,WAV,WAV,audio/x-wav,04
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190628_050000.WAV,GRABADOR-SDZG-AM-26,20190628_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 05:00:00,60.00046875,,Recorded at 05:00:00 28/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:29:20-08:00,WAV,WAV,audio/x-wav,05
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190707_061000.WAV,GRABADOR-SDZG-AM-26,20190707_061000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 06:10:00,60.00046875,,Recorded at 06:10:00 07/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:07:21-08:00,WAV,WAV,audio/x-wav,06
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_072000.WAV,GRABADOR-SDZG-AM-26,20190623_072000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 07:20:00,60.00046875,,Recorded at 07:20:00 23/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:07:07-08:00,WAV,WAV,audio/x-wav,07
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190612_083000.WAV,GRABADOR-SDZG-AM-26,20190612_083000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 08:30:00,60.00046875,,Recorded at 08:30:00 12/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:31:08-08:00,WAV,WAV,audio/x-wav,08
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190610_092000.WAV,GRABADOR-SDZG-AM-26,20190610_092000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 09:20:00,60.00046875,,Recorded at 09:20:00 10/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:22:16-08:00,WAV,WAV,audio/x-wav,09
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_102000.WAV,GRABADOR-SDZG-AM-26,20190615_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 10:20:00,60.00046875,,Recorded at 10:20:00 15/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:44:59-08:00,WAV,WAV,audio/x-wav,10
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_114000.WAV,GRABADOR-SDZG-AM-26,20190623_114000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 11:40:00,60.00046875,,Recorded at 11:40:00 23/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:07:56-08:00,WAV,WAV,audio/x-wav,11
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190614_122000.WAV,GRABADOR-SDZG-AM-26,20190614_122000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 12:20:00,60.00046875,,Recorded at 12:20:00 14/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:40:51-08:00,WAV,WAV,audio/x-wav,12
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190703_131000.WAV,GRABADOR-SDZG-AM-26,20190703_131000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 13:10:00,60.00046875,,Recorded at 13:10:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:53:39-08:00,WAV,WAV,audio/x-wav,13
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190623_141000.WAV,GRABADOR-SDZG-AM-26,20190623_141000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 14:10:00,60.00046875,,Recorded at 14:10:00 23/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.1V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:08:24-08:00,WAV,WAV,audio/x-wav,14
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190713_152000.WAV,GRABADOR-SDZG-AM-26,20190713_152000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 15:20:00,60.00046875,,Recorded at 15:20:00 13/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.6V.,AudioMoth 2466C2065BA446CE,2019:12:19 18:12:48-08:00,WAV,WAV,audio/x-wav,15
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190615_162000.WAV,GRABADOR-SDZG-AM-26,20190615_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 16:20:00,60.00046875,,Recorded at 16:20:00 15/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.3V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:46:07-08:00,WAV,WAV,audio/x-wav,16
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190621_174000.WAV,GRABADOR-SDZG-AM-26,20190621_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 17:40:00,60.00046875,,Recorded at 17:40:00 21/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:00:00-08:00,WAV,WAV,audio/x-wav,17
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190612_183000.WAV,GRABADOR-SDZG-AM-26,20190612_183000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 18:30:00,60.00046875,,Recorded at 18:30:00 12/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.4V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:33:00-08:00,WAV,WAV,audio/x-wav,18
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190703_191000.WAV,GRABADOR-SDZG-AM-26,20190703_191000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 19:10:00,60.00046875,,Recorded at 19:10:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:54:47-08:00,WAV,WAV,audio/x-wav,19
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190622_203000.WAV,GRABADOR-SDZG-AM-26,20190622_203000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 20:30:00,60.00046875,,Recorded at 20:30:00 22/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:05:04-08:00,WAV,WAV,audio/x-wav,20
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190620_213000.WAV,GRABADOR-SDZG-AM-26,20190620_213000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 21:30:00,60.00046875,,Recorded at 21:30:00 20/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.2V.,AudioMoth 2466C2065BA446CE,2019:12:19 16:56:12-08:00,WAV,WAV,audio/x-wav,21
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190703_224000.WAV,GRABADOR-SDZG-AM-26,20190703_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 22:40:00,60.00046875,,Recorded at 22:40:00 03/07/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 3.8V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:55:28-08:00,WAV,WAV,audio/x-wav,22
AM-26,2466C2065BA446CE,GRABADOR-SDZG-AM-26/20190627_234000.WAV,GRABADOR-SDZG-AM-26,20190627_234000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 23:40:00,60.00046875,,Recorded at 23:40:00 27/06/2019 (UTC) by AudioMoth 2466C2065BA446CE at gain setting 2 while battery state was 4.0V.,AudioMoth 2466C2065BA446CE,2019:12:19 17:28:19-08:00,WAV,WAV,audio/x-wav,23
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190710_000000.WAV,GRABADOR-SDZG-AM-27,20190710_000000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 00:00:00,60.00046875,,Recorded at 00:00:00 10/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:59:44-08:00,WAV,WAV,audio/x-wav,00
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190617_012000.WAV,GRABADOR-SDZG-AM-27,20190617_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 01:20:00,60.00046875,,Recorded at 01:20:00 17/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.6V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:16:23-08:00,WAV,WAV,audio/x-wav,01
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190709_020000.WAV,GRABADOR-SDZG-AM-27,20190709_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 02:00:00,60.00046875,,Recorded at 02:00:00 09/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:55:38-08:00,WAV,WAV,audio/x-wav,02
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190708_033000.WAV,GRABADOR-SDZG-AM-27,20190708_033000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 03:30:00,60.00046875,,Recorded at 03:30:00 08/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:51:23-08:00,WAV,WAV,audio/x-wav,03
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190704_043000.WAV,GRABADOR-SDZG-AM-27,20190704_043000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 04:30:00,60.00046875,,Recorded at 04:30:00 04/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:33:30-08:00,WAV,WAV,audio/x-wav,04
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190620_052000.WAV,GRABADOR-SDZG-AM-27,20190620_052000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 05:20:00,60.00046875,,Recorded at 05:20:00 20/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:30:33-08:00,WAV,WAV,audio/x-wav,05
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190627_060000.WAV,GRABADOR-SDZG-AM-27,20190627_060000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 06:00:00,60.00046875,,Recorded at 06:00:00 27/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:02:12-08:00,WAV,WAV,audio/x-wav,06
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190623_074000.WAV,GRABADOR-SDZG-AM-27,20190623_074000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 07:40:00,60.00046875,,Recorded at 07:40:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:44:29-08:00,WAV,WAV,audio/x-wav,07
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190623_081000.WAV,GRABADOR-SDZG-AM-27,20190623_081000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 08:10:00,60.00046875,,Recorded at 08:10:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:44:35-08:00,WAV,WAV,audio/x-wav,08
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190711_091000.WAV,GRABADOR-SDZG-AM-27,20190711_091000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 09:10:00,60.00046875,,Recorded at 09:10:00 11/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.6V.,AudioMoth 243B1F075C79F65E,2019:12:18 14:06:02-08:00,WAV,WAV,audio/x-wav,09
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190620_105000.WAV,GRABADOR-SDZG-AM-27,20190620_105000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 10:50:00,60.00046875,,Recorded at 10:50:00 20/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:31:35-08:00,WAV,WAV,audio/x-wav,10
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190708_112000.WAV,GRABADOR-SDZG-AM-27,20190708_112000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 11:20:00,60.00046875,,Recorded at 11:20:00 08/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.7V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:52:52-08:00,WAV,WAV,audio/x-wav,11
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190703_124000.WAV,GRABADOR-SDZG-AM-27,20190703_124000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 12:40:00,60.00046875,,Recorded at 12:40:00 03/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.0V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:30:30-08:00,WAV,WAV,audio/x-wav,12
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190624_132000.WAV,GRABADOR-SDZG-AM-27,20190624_132000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 13:20:00,60.00046875,,Recorded at 13:20:00 24/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:50:02-08:00,WAV,WAV,audio/x-wav,13
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190706_143000.WAV,GRABADOR-SDZG-AM-27,20190706_143000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 14:30:00,60.00046875,,Recorded at 14:30:00 06/07/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 3.8V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:44:25-08:00,WAV,WAV,audio/x-wav,14
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190629_153000.WAV,GRABADOR-SDZG-AM-27,20190629_153000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 15:30:00,60.00046875,,Recorded at 15:30:00 29/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:12:58-08:00,WAV,WAV,audio/x-wav,15
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190619_162000.WAV,GRABADOR-SDZG-AM-27,20190619_162000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 16:20:00,60.00046875,,Recorded at 16:20:00 19/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.4V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:28:07-08:00,WAV,WAV,audio/x-wav,16
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190624_174000.WAV,GRABADOR-SDZG-AM-27,20190624_174000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 17:40:00,60.00046875,,Recorded at 17:40:00 24/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:50:51-08:00,WAV,WAV,audio/x-wav,17
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190622_181000.WAV,GRABADOR-SDZG-AM-27,20190622_181000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 18:10:00,60.00046875,,Recorded at 18:10:00 22/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:41:57-08:00,WAV,WAV,audio/x-wav,18
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190629_195000.WAV,GRABADOR-SDZG-AM-27,20190629_195000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 19:50:00,60.00046875,,Recorded at 19:50:00 29/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:13:47-08:00,WAV,WAV,audio/x-wav,19
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190630_202000.WAV,GRABADOR-SDZG-AM-27,20190630_202000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 20:20:00,60.00046875,,Recorded at 20:20:00 30/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.1V.,AudioMoth 243B1F075C79F65E,2019:12:18 13:18:22-08:00,WAV,WAV,audio/x-wav,20
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190625_211000.WAV,GRABADOR-SDZG-AM-27,20190625_211000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 21:10:00,60.00046875,,Recorded at 21:10:00 25/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.2V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:56:01-08:00,WAV,WAV,audio/x-wav,21
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190623_224000.WAV,GRABADOR-SDZG-AM-27,20190623_224000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 22:40:00,60.00046875,,Recorded at 22:40:00 23/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.3V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:47:17-08:00,WAV,WAV,audio/x-wav,22
AM-27,243B1F075C79F65E,GRABADOR-SDZG-AM-27/20190617_233000.WAV,GRABADOR-SDZG-AM-27,20190617_233000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 23:30:00,60.00046875,,Recorded at 23:30:00 17/06/2019 (UTC) by AudioMoth 243B1F075C79F65E at gain setting 2 while battery state was 4.5V.,AudioMoth 243B1F075C79F65E,2019:12:18 12:20:30-08:00,WAV,WAV,audio/x-wav,23
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190703_003000.WAV,GRABADOR-SDZG-AM-29,20190703_003000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 00:30:00,60.00046875,,Recorded at 00:30:00 03/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:50:44-08:00,WAV,WAV,audio/x-wav,00
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190707_012000.WAV,GRABADOR-SDZG-AM-29,20190707_012000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 01:20:00,60.00046875,,Recorded at 01:20:00 07/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 3.9V.,AudioMoth 247AA5015BA446E5,2019:12:08 14:40:57-08:00,WAV,WAV,audio/x-wav,01
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190706_020000.WAV,GRABADOR-SDZG-AM-29,20190706_020000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 02:00:00,60.00046875,,Recorded at 02:00:00 06/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.0V.,AudioMoth 247AA5015BA446E5,2019:12:08 14:28:50-08:00,WAV,WAV,audio/x-wav,02
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190701_032000.WAV,GRABADOR-SDZG-AM-29,20190701_032000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 03:20:00,60.00046875,,Recorded at 03:20:00 01/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:27:21-08:00,WAV,WAV,audio/x-wav,03
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190630_042000.WAV,GRABADOR-SDZG-AM-29,20190630_042000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 04:20:00,60.00046875,,Recorded at 04:20:00 30/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:15:27-08:00,WAV,WAV,audio/x-wav,04
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190628_050000.WAV,GRABADOR-SDZG-AM-29,20190628_050000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 05:00:00,60.00046875,,Recorded at 05:00:00 28/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446E5,2019:12:08 12:50:57-08:00,WAV,WAV,audio/x-wav,05
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190629_063000.WAV,GRABADOR-SDZG-AM-29,20190629_063000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 06:30:00,60.00046875,,Recorded at 06:30:00 29/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:04:09-08:00,WAV,WAV,audio/x-wav,06
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190621_075000.WAV,GRABADOR-SDZG-AM-29,20190621_075000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 07:50:00,60.00046875,,Recorded at 07:50:00 21/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.4V.,AudioMoth 247AA5015BA446E5,2019:12:08 11:25:25-08:00,WAV,WAV,audio/x-wav,07
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190701_082000.WAV,GRABADOR-SDZG-AM-29,20190701_082000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 08:20:00,60.00046875,,Recorded at 08:20:00 01/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:29:56-08:00,WAV,WAV,audio/x-wav,08
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190709_090000.WAV,GRABADOR-SDZG-AM-29,20190709_090000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 09:00:00,60.00046875,,Recorded at 09:00:00 09/07/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 3.8V.,AudioMoth 247AA5015BA446E5,2019:12:08 15:09:49-08:00,WAV,WAV,audio/x-wav,09
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190628_102000.WAV,GRABADOR-SDZG-AM-29,20190628_102000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 10:20:00,60.00046875,,Recorded at 10:20:00 28/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.2V.,AudioMoth 247AA5015BA446E5,2019:12:08 12:53:42-08:00,WAV,WAV,audio/x-wav,10
AM-29,247AA5015BA446E5,GRABADOR-SDZG-AM-29/20190629_110000.WAV,GRABADOR-SDZG-AM-29,20190629_110000.WAV,46080360,1.0,1.0,384000.0,768000.0,16.0,1900-01-01 11:00:00,60.00046875,,Recorded at 11:00:00 29/06/2019 (UTC) by AudioMoth 247AA5015BA446E5 at gain setting 2 while battery state was 4.1V.,AudioMoth 247AA5015BA446E5,2019:12:08 13:06:29-08:00,WAV,WAV,audio/x-wav,11
